20171206082529.csv,818,850,817,512,56,282,488,56,273,1.5172794117647068,75.04834761321911,75.62377049180331,97.20535714285715,1.3368852459016405,3.089285714285714,69.49635036496346,854.3000000000008,817
20171207070919.csv,1010,1008,1007,791,54,164,790,54,163,1.4759478672985806,71.75451837140015,71.14784810126586,94.86851851851853,1.3407594936708904,3.453703703703704,67.3115151515152,1246.700000000002,1007
20171208074844.csv,1004,1003,998,678,74,235,677,74,234,1.3078766772508454,72.1183173784978,72.06044199522783,91.9554054054054,1.2250539711396442,3.108108108108108,137.0737671232877,1220.0000000000005,998
20171209071154.csv,1063,1105,1062,673,4,373,655,4,351,1.1785105637912934,66.52392399267401,68.12300352319434,74.125,1.1768349970640057,1.875,127.845255687342,972.0000000000017,1062
20171210074113.csv,978,977,943,532,3,441,531,3,441,1.4891385767790273,71.82399999999998,75.44576271186432,81.06666666666666,1.4860640301318278,2.0333333333333337,67.39796839729117,798.2000000000006,943
20171211080427.csv,1008,1002,998,389,69,511,388,69,511,1.505160466812546,71.01299666645963,72.32268041237114,93.99710144927533,1.3734106529209624,3.175362318840581,136.10163590237073,885.9000000000001,998
20171212063945.csv,1005,1037,1004,675,109,248,672,109,221,1.391101152368758,72.93552104208413,74.2066964285714,85.20183486238535,1.2765625000000016,3.1944954128440357,139.4813824884793,1408.7000000000003,1004
20171213071716.csv,1002,1001,1000,628,50,324,627,50,323,1.5283604135893651,73.5358999999999,74.88787878787883,95.56199999999997,1.3883572567783105,3.2840000000000016,67.57098765432104,1040.2000000000003,1000
20171214074455.csv,1002,1035,999,558,70,376,557,77,345,1.9271841219209642,83.88047668088866,81.3406104129264,106.45357142857145,1.5595062836624776,7.267142857142857,142.97283236994215,1166.1999999999998,999
20171215070555.csv,867,909,867,517,59,320,484,54,319,1.3739033457249084,74.84404102898077,77.9109090909091,100.75000000000003,1.2575000000000012,3.6944444444444438,138.36226534753928,997.3000000000017,867
20171216083758.csv,921,921,920,500,11,411,499,11,410,1.5560784313725502,71.44141304347828,73.68517034068138,80.52727272727273,1.5418837675350712,2.1999999999999997,68.46682926829267,798.4000000000005,920
20171217091521.csv,877,885,877,487,6,333,484,6,330,1.256743644826353,67.17308696052058,68.03131796433235,87.03333333333332,1.2511073655212424,2.2666666666666666,131.07158280316173,734.400000000001,877
20171218065803.csv,1021,1012,1011,597,58,358,596,58,357,1.609021406727831,75.1423343224529,75.71812080536908,97.18275862068967,1.4387583892617477,3.358620689655172,70.41830601092902,1053.3000000000015,1011
20171219080809.csv,1131,1151,1130,572,67,456,571,67,438,1.3712585626378737,72.52183484573507,72.31092381786341,103.88507462686566,1.2548420574690282,3.6194029850746263,142.5816849816849,1103.9000000000005,1130
20171220075909.csv,1023,1026,1021,498,51,418,497,52,418,1.5090162574651638,73.05607499088715,73.62954765630826,85.52647058823527,1.4157332886206133,5.484313725490195,138.81012773722628,965.700000000001,1021
20171221074828.csv,1078,1080,1075,507,67,438,506,67,436,1.286431064572426,72.71690476190481,72.57002635046115,100.84179104477609,1.1795783926218713,3.1701492537313434,141.84980647539464,963.3000000000003,1075
20171223082919.csv,986,992,984,352,0,513,347,0,513,1.1598691549688578,69.4509401387329,70.05093838569078,0,1.1598691549688578,0,137.5322936867054,605.6000000000001,984
20171224091209.csv,887,923,885,611,5,302,610,5,271,1.314146341463417,72.44143835616431,73.43250414593693,96.5,1.3052459016393463,2.4,69.7626865671642,819.6000000000014,885
20171225073753.csv,1071,1088,1070,459,55,503,458,56,491,1.387768031189084,74.6498866213152,75.59612865300642,93.98454545454547,1.2770104131676192,4.779999999999999,143.3357334047109,885.9999999999999,1070
20171226072139.csv,1066,1084,1063,636,71,349,635,71,334,1.3194512871043242,73.13756650901578,73.24655597398149,102.42253521126761,1.2202122560766868,3.366197183098591,139.95676975945008,1151.2000000000014,1063
20171227071439.csv,1043,1078,1039,581,51,418,580,52,386,1.3845231234692408,75.15159220261812,76.08091543513956,86.41960784313726,1.2836576354679803,5.519607843137255,144.43610924932975,1089.3000000000002,1039
20171228074354.csv,1016,1019,1015,554,46,398,553,46,397,1.5810649327827093,77.61832899283817,80.50184638812217,104.2217391304348,1.491377177120016,3.6869565217391296,146.73310303030297,945.6000000000014,1015
20171229082611.csv,1150,1152,1148,532,88,462,531,88,461,1.411085241851183,77.53685403986154,78.48350227096488,107.14545454545458,1.2872604408995243,3.1988636363636362,146.6104058300108,1135.1999999999998,1148
20171230112956.csv,824,825,821,512,45,235,511,45,235,1.399400479616307,75.3004083949894,75.85604370515335,88.3888888888889,1.3686236138290933,2.4644444444444438,145.2597569444444,1166.9,821
20171231094124.csv,1092,1079,1076,613,17,283,612,17,282,1.6087922146745672,74.05496325395379,76.48610962566849,82.18823529411765,1.601834521687463,2.1882352941176473,135.49706331045002,1311.9999999999998,1076
20180101080612.csv,1086,1089,1084,692,36,316,691,39,315,1.4516064059736689,75.35405844155844,76.63898289361381,89.71666666666667,1.369644513711084,5.286111111111111,141.2856752136752,1252.6000000000001,1084
20180102112425.csv,776,790,767,582,2,182,581,5,166,1.7120592719649337,77.3139346355164,75.83874928284564,90.09166666666667,1.6562421113023538,5.083333333333332,154.87192982456142,760.0000000000017,767
20180103132745.csv,705,713,700,428,3,234,427,4,225,1.2897932816537474,69.8406349206349,70.47340323610818,80.31666666666666,1.273232914626358,4.9,135.92659914712155,641.4000000000007,700
20180104081915.csv,1020,1023,1019,624,10,327,623,10,327,1.435986826251105,71.24754858892442,72.73407378186465,84.04,1.4273145251244665,2.6,135.28618113912233,1052.8000000000009,1019
20180105095618.csv,886,887,883,447,3,401,446,3,401,1.237170142403996,68.39102021040972,70.07470784073918,78.16666666666666,1.2338531050414465,2.3666666666666667,132.7827989821883,685.6000000000005,883
20180107105620.csv,813,813,798,464,2,345,459,2,336,1.1845986984815624,78.50126227208978,76.65359477124181,98.65,1.1828976034858394,2.1500000000000004,155.71074195214322,639.5000000000006,798
20180108114019.csv,739,761,731,485,1,251,484,1,246,1.246391752577321,78.6917920656635,79.71136363636369,95.5,1.245247933884299,1.8,76.70276679841896,682.0000000000007,731
20180109084504.csv,951,952,948,543,4,378,542,4,378,1.3358516483516487,77.70346871569703,78.44555555555556,87.325,1.334424969249693,1.7,153.33491930412916,773.4000000000007,948
20180110080857.csv,933,947,933,515,2,393,512,2,386,1.299749439924538,73.4997023232362,74.98854166666666,92.19999999999999,1.2987778172348492,1.7999999999999998,142.87779914529924,731.7000000000006,933
20180111073805.csv,940,979,940,624,4,352,587,4,349,1.3243654822335038,73.85468085106399,74.23407155025558,80.85,1.3199318568994902,1.9749999999999999,73.13638968481368,828.5000000000009,940
20180114090539.csv,884,915,883,574,0,326,572,0,311,1.2966783216783233,69.90215175537945,71.35996503496513,0,1.2966783216783233,0,67.21538461538455,772.4000000000008,883
20180115085015.csv,909,908,907,467,46,396,466,46,395,1.5634765625000027,78.86791620727674,78.64227467811158,99.35217391304347,1.3697424892703876,3.526086956521739,76.74343434343442,807.7000000000014,907
20180116075055.csv,1070,1061,1057,430,59,490,429,59,490,1.320694127412327,68.32615553836479,68.70377289377289,90.46101694915258,1.2146115487887643,3.1271186440677967,138.0079695016792,862.6000000000007,1057
20180117065511.csv,1014,1022,1014,550,60,409,546,60,407,1.2770627062706268,68.91826576251626,68.57307692307695,93.2516666666667,1.1900183150183148,3.1383333333333336,133.4158345864662,952.9999999999998,1014
20180118074819.csv,971,1006,969,632,71,298,631,71,268,1.5267806267806296,86.32113402061854,85.52535657686204,108.67323943661971,1.2954041204437434,3.5830985915492963,82.2731343283582,1078.100000000002,969
20180119080927.csv,1028,1032,1027,443,63,461,442,63,461,1.458376886869015,76.85454864769936,77.76100623099178,95.46349206349208,1.3394536755433577,3.2936507936507944,146.4398118706942,908.1000000000004,1027
20180120111002.csv,871,880,869,433,1,393,432,1,386,1.2261824480369523,71.90719110973602,72.41894907407405,89.4,1.2252268518518528,2.1,142.3684959816303,616.2000000000006,869
20180121105011.csv,863,901,861,539,2,297,538,2,261,1.3362037037037044,76.83356657165422,78.06860904584886,85.3,1.3343711276332104,2.45,146.83508064516136,902.4000000000009,861
20180122080841.csv,1048,1046,1040,565,58,359,564,58,359,1.345867622213746,75.90677966101696,76.78338141603555,105.39827586206896,1.2639034138718608,3.1620689655172423,145.68268613607188,1050.4000000000012,1040
20180123075519.csv,827,833,818,460,40,320,457,40,310,1.2969087250777398,77.02615972222222,77.1844539486771,108.94000000000003,1.2073105231748564,3.5775000000000015,150.80085526315787,785.3000000000005,818
20180124074648.csv,973,967,966,503,55,410,502,55,409,1.6104129263913844,78.98498964803301,80.72270916334656,96.65636363636368,1.438844621513944,3.1763636363636367,74.36192771084346,901.0000000000011,966
20180125070140.csv,1072,1042,1038,554,68,409,553,68,409,1.3421799516908226,76.51343947368417,77.2394891500904,103.89558823529414,1.2270682640144677,3.4191176470588225,147.44524593763725,982.4000000000019,1038
20180126093709.csv,909,906,898,410,48,393,409,48,389,1.2659295573135845,76.2158883248731,75.26001301330248,89.5127659574468,1.1785193718262184,2.954166666666667,153.6266081871345,956.7000000000008,898
20180127091348.csv,886,884,883,551,23,311,550,23,310,1.6038394415357782,82.23657984144964,84.72545454545457,91.49565217391304,1.5741818181818197,2.3130434782608695,77.14647435897442,920.0000000000009,883
20180128092248.csv,824,884,824,606,26,237,567,26,219,1.6006323777403044,83.26188118811876,83.93891093474424,96.10769230769232,1.5776455026455038,2.6538461538461533,161.945,1064.200000000001,824
20180129062653.csv,1052,1052,1051,709,73,271,708,73,270,1.572215108834827,84.23244529019979,84.36031073446327,101.48767123287672,1.4104519774011304,3.1410958904109587,79.23185185185193,1229.3999999999999,1051
20180130070607.csv,1078,1084,1076,555,52,413,554,52,413,1.5713739795032144,80.63900783687133,81.63660459813795,103.92115384615384,1.4809645956045352,3.4884615384615385,149.34347290640392,1038.500000000001,1076
20180131080313.csv,1065,1068,1064,580,64,355,579,65,355,1.3624558178990536,76.21192564484357,76.56390195296929,88.196875,1.2483951109339717,5.9390625,147.05049194991057,1086.2000000000012,1064
20180201073127.csv,1037,1038,1033,514,58,421,513,58,421,1.5404766989876566,78.16048718267794,79.63934531450576,95.59999999999995,1.435408643560121,3.58103448275862,146.54831730769223,1045.6000000000015,1033
20180202075315.csv,1041,1042,1037,573,83,332,572,83,332,1.4814809160305353,76.2210040925368,77.46500699300702,93.30120481927713,1.3828986013986029,3.033734939759036,143.96651612903224,1170.0000000000011,1037
20180203075954.csv,991,995,990,805,19,148,804,19,148,1.334296860011511,77.15897051148227,77.74511979575803,95.90526315789474,1.3226073579471072,2.5157894736842104,148.16051282051282,1288.0999999999997,990
20180204125549.csv,707,717,706,417,2,242,413,5,238,1.615767219822687,80.6041246496576,81.194392251816,83.07499999999999,1.5976973365617433,4.383333333333334,78.47405857740587,737.9,706
20180205070545.csv,1014,1046,1006,634,52,352,633,52,324,1.6534306569343087,79.11674925668962,80.60252764612946,97.2307692307692,1.5050552922590867,3.4596153846153843,73.26280487804884,1147.2000000000014,1006
20180206090422.csv,953,956,941,493,55,378,492,55,368,1.4749964843200676,75.37930381141217,77.26833958724204,98.20727272727277,1.3704346466541588,3.4745454545454555,143.19913544668583,947.7000000000003,941
20180207073426.csv,1025,1013,1008,600,78,323,599,78,323,1.3821547267355982,72.79974541751528,72.03600792988308,98.10512820512821,1.2716297996661106,3.374358974358975,139.90063110749185,1149.3,1008
20180209081325.csv,1007,992,983,524,68,375,523,68,373,1.623706474307597,73.3998600942523,75.41760591727882,93.0573529411765,1.5338482439368022,3.119117647058824,140.59971751412428,1064.8000000000009,983
20180210075546.csv,1069,1072,1066,386,6,661,385,6,659,1.2340952685422,70.38755197505198,72.700349025974,74.48333333333333,1.2230357142857147,2.85,138.83404965820694,581.9000000000002,1066
20180211075718.csv,1003,1033,1002,515,5,496,514,5,472,1.2230425643720453,69.21228395218395,70.48888397594624,78.78,1.2164131588256115,2.7,135.57419306184013,718.7000000000011,1002
20180212080836.csv,1014,1014,1009,524,4,458,523,4,457,1.2755142314990517,70.78078871826796,73.4365583173996,75.825,1.2731434034416833,2.075,135.34739330595994,798.6000000000004,1009
20180213081422.csv,984,1017,977,544,71,348,543,71,333,1.5986102062975034,76.1283700465221,77.71946593001844,92.40000000000006,1.4956445672191536,3.2154929577464793,140.34272727272725,1102.8000000000006,977
20180214063554.csv,1050,1048,1043,615,75,353,614,75,353,2.4186502177068223,75.29716890595006,75.44161237785013,91.70400000000001,2.3149022801302945,3.236,142.5295561850803,1073.7000000000014,1043
20180215065728.csv,1085,1092,1085,630,77,329,626,77,327,1.5205301952670371,74.50815088085116,76.41836044147541,91.87532467532468,1.431298286378159,3.0974025974025983,135.6426179084074,1235.5999999999997,1085
20180216070546.csv,1014,1029,1003,621,85,319,620,85,301,1.6798581560283667,83.18658051689853,86.05887096774195,101.3011764705882,1.4401612903225816,3.428235294117649,72.2821428571429,1189.2999999999986,1003
20180217082352.csv,1012,1012,1007,582,16,393,581,16,393,1.2867770223667363,74.32054054054055,75.5581135902637,85.85000000000001,1.274886099017921,2.3312500000000003,143.770606060606,900.2000000000007,1007
20180218085609.csv,1009,1015,1007,519,1,449,518,1,446,1.283168180567025,72.02222530521641,72.89472329472329,72.9,1.2816602316602321,3.0,142.11230417754567,796.4000000000005,1007
20180220103912.csv,845,1200,799,194,18,989,193,18,588,1.5440758293838863,75.7620775969963,74.54663212435233,73.69444444444443,1.4834196891191707,2.194444444444444,148.28876417233568,327.5,799
20180225093631.csv,1022,1057,1017,341,2,605,340,57,574,1.6375832320074113,69.96329221093372,71.63409846547314,78.18818181818182,1.5216368286445014,4.1854545454545455,134.72204244031832,686.6000000000001,1017
20180227083929.csv,1014,1039,1011,560,79,334,559,79,310,1.5791473851818685,72.71556068586278,72.71729136496577,86.91645569620256,1.4559104977709634,3.3658227848101254,142.61516473424402,1138.2000000000005,1011
20180228070828.csv,1114,1113,1107,617,62,390,616,62,387,1.3884218289085557,70.21935993888522,71.48271103896107,87.1467741935484,1.2945346320346331,3.425806451612903,134.7002962670353,1108.2000000000014,1107
20180302072647.csv,1090,1095,1086,619,83,361,618,83,356,1.3715873874760194,74.59532225615786,74.86756500390577,89.10361445783134,1.2551277759178672,3.384337349397591,145.2714321811199,1188.6999999999998,1086
20180303065310.csv,1129,1171,1112,428,25,687,397,24,666,1.3945938242280296,68.83842151675486,72.2406498740554,85.91666666666667,1.3616322418136027,2.6916666666666664,134.34715261643987,780.400000000001,1112
20180304084938.csv,885,920,883,460,1,442,454,1,428,1.4290109890109908,73.15436013590033,75.88281938325993,84.5,1.4270925110132175,2.3,70.25581395348834,682.8000000000009,883
20180305081842.csv,795,805,795,572,109,125,563,109,123,1.7305059523809538,89.19999999999999,88.85257548845476,100.47522935779817,1.4129662522202506,3.3706422018348623,80.79837398373986,1221.2000000000003,795
20180306052148.csv,799,838,799,722,87,30,689,81,29,1.6442857142857121,81.98935064935064,81.99476831091174,80.3162162162162,1.5182873730043553,2.7160493827160495,86.44074074074075,1609.499999999997,799
20180307080647.csv,953,982,943,583,63,328,582,63,300,1.6200000000000017,72.79619047619046,73.35738831615116,81.69523809523808,1.4460481099656368,3.2269841269841284,69.67491856677526,1096.9000000000005,943
20180308071657.csv,1017,1019,1013,544,64,406,543,64,404,1.2595551894563433,67.02237762237768,67.49659300184162,91.33125000000003,1.149723756906078,3.3828124999999996,131.28225302616164,937.3000000000006,1013
20180309073849.csv,1069,1066,1060,611,83,294,610,83,294,1.2973175986874634,72.71706182192291,73.27199977543228,94.87831325301204,1.1630541208174279,3.5325301204819275,138.6165156794425,1160.2000000000023,1060
20180310155809.csv,513,523,489,293,2,217,292,2,194,1.1846938775510205,71.31300874857362,71.89315068493147,78.85,1.182191780821918,2.0999999999999996,139.1274193548387,503.7000000000002,489
20180311074415.csv,1114,1109,1103,249,8,787,248,8,784,1.343573288690476,67.49412930840276,70.66412250384025,85.8375,1.326190476190476,2.6125000000000003,132.4866661779797,468.7999999999999,1103
20180312083417.csv,932,930,924,583,71,272,582,71,271,1.5612557427258824,78.51645021645038,79.4938144329898,89.48450704225357,1.3439862542955336,3.3422535211267608,134.55819715340007,1098.800000000001,924
20180313085600.csv,959,970,959,568,90,252,564,91,250,1.472962190714485,74.06988652234637,74.23048660362488,82.25888888888889,1.329058313632783,5.7122222222222225,141.40133702166895,1303.2000000000005,959
20180314065825.csv,1003,1021,1003,801,92,129,783,92,128,1.9721142857142833,91.3251246261216,91.67892720306516,103.04347826086952,1.7711366538952742,3.682608695652175,80.73828124999994,1851.2999999999965,1003
20180315054155.csv,1065,1127,1064,880,70,143,874,70,120,1.5532838983050852,74.99520676691722,75.1400457665904,79.02285714285713,1.4116704805491982,3.3214285714285725,71.60082644628098,1553.8000000000004,1064
20180316073432.csv,985,983,982,788,69,127,787,69,126,1.5718457943925244,78.16832993890021,77.90546378653114,92.7855072463768,1.3907242693773834,3.63768115942029,71.62968750000003,1346.700000000001,982
20180317091905.csv,881,911,875,623,2,267,622,2,250,1.1369391025641042,67.25909610983982,67.7820739549839,77.55,1.1355305466237957,2.15,63.71058823529412,841.500000000002,875
20180318090702.csv,992,1012,987,548,2,400,547,2,379,1.1998533543268208,65.53222320424234,65.80294673566138,73.35,1.1980308617110293,2.3,130.36946940522034,783.5000000000015,987
20180319070621.csv,1079,1116,1076,674,97,263,673,97,261,1.460512265512265,74.12905040504053,73.8508403500083,88.20309278350516,1.3485917120686817,3.1762886597938165,145.35576544667452,1362.1999999999994,1076
20180320072449.csv,1071,1073,1067,665,74,287,664,74,287,1.3700735578784362,73.22419937330713,73.91058519793458,84.90945945945946,1.2740892139988536,3.3864864864864868,140.54365808823525,1285.5000000000005,1067
20180321080109.csv,1146,1146,1140,583,2,487,582,2,485,1.2021717634574576,68.30523188059867,67.58349542890488,76.4,1.2006933352693485,2.2,136.16013672922256,866.3000000000006,1140
20180322073207.csv,1012,1029,1009,574,54,380,573,54,368,1.254032809295968,68.09558739837411,68.51288332086762,86.75740740740738,1.1550486163051614,3.5944444444444446,132.4006077487971,955.9000000000011,1009
20180323060419.csv,1097,1124,1092,542,70,481,541,70,461,1.563130114566286,74.52993858543135,75.72154343807766,87.54142857142857,1.4532301293900192,3.3299999999999996,143.50043290043297,1039.5000000000011,1092
20180324090330.csv,896,895,891,656,19,219,655,19,219,1.3505934718100905,70.4648376259798,70.68931297709922,76.79473684210527,1.3163358778625966,2.5315789473684207,69.19366515837105,926.6000000000009,891
20180325074620.csv,1014,1047,1012,672,1,309,659,1,293,1.1599370826913211,66.02939201131139,66.51750340783414,83.7,1.1593991924076037,2.0,128.81508771929822,939.6000000000014,1012
20180326072411.csv,995,994,959,708,78,207,707,78,207,1.601910828025476,85.58286290322576,86.46124469589822,99.97564102564104,1.4120226308345143,3.323076923076923,77.25885167464118,1264.6999999999987,959
20180327081354.csv,966,993,963,791,69,86,790,69,83,1.574715893342202,81.439338792842,81.35603676913804,94.51739130434781,1.518004822182038,2.928985507246376,80.67529411764708,1460.2999999999984,963
20180328083556.csv,935,968,928,567,88,278,566,88,271,1.3702599388379204,82.22544859720438,82.24720259128387,85.77840909090911,1.2177561837455837,3.7022727272727294,162.16747211895904,1193.3999999999999,928
20180329075739.csv,1004,1002,995,480,77,416,479,77,413,1.452262036524627,67.41257658270933,68.11483516483517,85.49220779220775,1.289485305925807,3.8181818181818183,131.2836564171123,1030.5000000000005,995
20180330074127.csv,896,899,888,531,56,283,529,56,280,1.3749163879598671,73.49219114219107,73.51190926275989,87.88750000000003,1.2469754253308132,4.101785714285716,70.5683636363637,1022.200000000001,888
20180331092219.csv,877,875,874,565,0,311,564,0,310,1.3046099290780164,66.75423340961099,67.70301418439713,0,1.3046099290780164,0,65.10384615384615,736.8000000000012,874
20180401090009.csv,1031,1048,1029,603,1,358,602,1,350,1.2190756742602784,65.1313666305345,65.95983563560064,72.6,1.218294282217172,2.2,127.48396669012436,863.8000000000011,1029
